"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.summary1","Answer.summary2","Answer.summary3","Answer.summary4","Answer.tag1","Answer.tag2","Answer.tag3","Answer.tag4","Approve","Reject"
"3VZYA8PITOF1MJFMJN1ZLXVIDZ305I","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 16:27:40 PDT 2020","","","3JJVG1YBECE4SQGP754QUYNN0SF5BB","A2MKXI4KCRRI7Y","Approved","Thu May 07 15:34:50 PDT 2020","Thu May 07 15:35:30 PDT 2020","Thu May 07 15:53:30 PDT 2020","Thu May 07 15:36:05 PDT 2020","","","40","100% (19/19)","100% (19/19)","100% (19/19)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-4.jpg","86","23","8","3","54","3","11","9"
"3VZYA8PITOF1MJFMJN1ZLXVIDZ305I","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 16:27:40 PDT 2020","","","3XCC1ODXDMSG1JGCNUEJSONIEABRQT","A1MXUKWHT9KEBJ","Approved","Thu May 07 16:17:30 PDT 2020","Thu May 07 16:20:23 PDT 2020","Thu May 07 16:38:23 PDT 2020","Thu May 07 16:37:29 PDT 2020","","","173","100% (12/12)","100% (12/12)","100% (12/12)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-4.jpg","87","38","5","3","54","3","11","9"
"3LN3BXKGC0CSA65RTQDBWPVB4DVWGX","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 18:50:43 PDT 2020","","","39LOEL67OTMICDVEQAWNOZZ2EQE830","A1IXVXZ5AYYNMJ","Approved","Thu May 07 16:51:58 PDT 2020","Thu May 07 16:53:06 PDT 2020","Thu May 07 17:11:06 PDT 2020","Thu May 07 16:54:52 PDT 2020","","","68","100% (19/19)","100% (19/19)","100% (19/19)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-5.jpg","83","10","20","20","54","3","11","9"
"3LN3BXKGC0CSA65RTQDBWPVB4DVWGX","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 18:50:43 PDT 2020","","","3DY4FPOOA2586RCT9T8TYBMQV2KRVH","A2MKXI4KCRRI7Y","Approved","Thu May 07 15:37:52 PDT 2020","Thu May 07 15:38:32 PDT 2020","Thu May 07 15:56:32 PDT 2020","Thu May 07 15:42:02 PDT 2020","","","40","100% (19/19)","100% (19/19)","100% (19/19)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-5.jpg","84","5","12","11","54","3","11","9"
"3LN3BXKGC0CSA65RTQDBWPVB4DVWGX","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 18:50:43 PDT 2020","","","3IRIK4HM3B1JLZ89QOAQXO75E89C6O","AOUMYCLO4I993","Approved","Thu May 07 17:47:57 PDT 2020","Thu May 07 17:51:53 PDT 2020","Thu May 07 18:09:53 PDT 2020","Thu May 07 17:59:40 PDT 2020","","","236","100% (2/2)","100% (2/2)","100% (2/2)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-5.jpg","90","3","16","13","54","3","11","9"
"38RHULDV9YW66XBMJEDEH18RJQNIWB","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 17:50:42 PDT 2020","","","39LNWE0K4VDV0DKAEG4FOXJGUZSUIR","A2MKXI4KCRRI7Y","Approved","Thu May 07 15:38:32 PDT 2020","Thu May 07 15:39:16 PDT 2020","Thu May 07 15:57:16 PDT 2020","Thu May 07 15:42:01 PDT 2020","","","44","100% (19/19)","100% (19/19)","100% (19/19)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-6.jpg","10","1","69","45","54","3","11","9"
"38RHULDV9YW66XBMJEDEH18RJQNIWB","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 17:50:42 PDT 2020","","","3Q5ZZ9ZEVPWLQSII4TKG3WXMSMX85I","A1MXUKWHT9KEBJ","Approved","Thu May 07 15:56:42 PDT 2020","Thu May 07 15:58:28 PDT 2020","Thu May 07 16:16:28 PDT 2020","Thu May 07 16:16:42 PDT 2020","","","106","100% (12/12)","100% (12/12)","100% (12/12)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-6.jpg","10","1","85","68","54","3","11","9"
"38RHULDV9YW66XBMJEDEH18RJQNIWB","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 17:50:42 PDT 2020","","","3R2PKQ87NXPCN5F15EDTXN2MHD1IMZ","A1IXVXZ5AYYNMJ","Approved","Thu May 07 17:06:27 PDT 2020","Thu May 07 17:07:36 PDT 2020","Thu May 07 17:25:36 PDT 2020","Thu May 07 17:18:27 PDT 2020","","","69","100% (19/19)","100% (19/19)","100% (19/19)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-6.jpg","15","2","77","50","54","3","11","9"
"37MQ8Z1JQED6KHSK9CAAFIMQ52R2YK","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 18:50:43 PDT 2020","","","3LRLIPTPERQ2RZW08E801CMZF08KAZ","A1IXVXZ5AYYNMJ","Approved","Thu May 07 17:48:14 PDT 2020","Thu May 07 17:49:11 PDT 2020","Thu May 07 18:07:11 PDT 2020","Thu May 07 17:59:39 PDT 2020","","","57","100% (19/19)","100% (19/19)","100% (19/19)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-7.jpg","14","52","50","38","54","3","11","9"
"37MQ8Z1JQED6KHSK9CAAFIMQ52R2YK","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 18:50:43 PDT 2020","","","3M68NM076IONR1XS8L0LMJ6RE9TR6Q","A2MKXI4KCRRI7Y","Approved","Thu May 07 15:36:34 PDT 2020","Thu May 07 15:37:19 PDT 2020","Thu May 07 15:55:19 PDT 2020","Thu May 07 15:37:58 PDT 2020","","","45","100% (19/19)","100% (19/19)","100% (19/19)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-7.jpg","10","37","35","26","54","3","11","9"
"37MQ8Z1JQED6KHSK9CAAFIMQ52R2YK","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 18:50:43 PDT 2020","","","3QAPZX2QN5UB96USR653CAOSPET02L","A1MXUKWHT9KEBJ","Approved","Thu May 07 15:48:45 PDT 2020","Thu May 07 15:51:18 PDT 2020","Thu May 07 16:09:18 PDT 2020","Thu May 07 15:53:09 PDT 2020","","","153","100% (12/12)","100% (12/12)","100% (12/12)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-7.jpg","5","52","63","40","54","3","11","9"
"3C8QQOM6JPIQV3ZNF06C8QRBLJJLIL","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 18:50:43 PDT 2020","","","30X31N5D6470FI98DNH2SYD9WU3SA6","A2MKXI4KCRRI7Y","Approved","Thu May 07 15:47:40 PDT 2020","Thu May 07 15:48:29 PDT 2020","Thu May 07 16:06:29 PDT 2020","Thu May 07 15:49:38 PDT 2020","","","49","100% (19/19)","100% (19/19)","100% (19/19)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-8.jpg","9","11","81","30","54","3","11","9"
"3C8QQOM6JPIQV3ZNF06C8QRBLJJLIL","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 18:50:43 PDT 2020","","","3C6FJU71TRAHQDZFIYQIALD4KI7UYE","A1IXVXZ5AYYNMJ","Approved","Thu May 07 17:37:30 PDT 2020","Thu May 07 17:42:02 PDT 2020","Thu May 07 18:00:02 PDT 2020","Thu May 07 17:42:57 PDT 2020","","","272","100% (19/19)","100% (19/19)","100% (19/19)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-8.jpg","13","13","80","39","54","3","11","9"
"3C8QQOM6JPIQV3ZNF06C8QRBLJJLIL","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 18:50:43 PDT 2020","","","3F1567XTNXMAXJKQTDEX13NO8OJQ9J","A2HM35CWB7IIFM","Approved","Thu May 07 17:56:01 PDT 2020","Thu May 07 17:56:55 PDT 2020","Thu May 07 18:14:55 PDT 2020","Thu May 07 17:59:39 PDT 2020","","","54","100% (8/8)","100% (8/8)","100% (8/8)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-8.jpg","10","10","90","38","54","3","11","9"
"39O0SQZVJNO49HD41TZB3DA1DVXR7M","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 18:50:43 PDT 2020","","","30LSNF239VCMG1B8VWU9IEOOB89I2X","A2MKXI4KCRRI7Y","Approved","Thu May 07 15:41:13 PDT 2020","Thu May 07 15:41:59 PDT 2020","Thu May 07 15:59:59 PDT 2020","Thu May 07 15:42:16 PDT 2020","","","46","100% (19/19)","100% (19/19)","100% (19/19)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-9.jpg","34","1","72","29","54","3","11","9"
"39O0SQZVJNO49HD41TZB3DA1DVXR7M","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 18:50:43 PDT 2020","","","31EUONYN2WK59EKDH1RP4GHLKFKOVP","A2HM35CWB7IIFM","Approved","Thu May 07 17:56:58 PDT 2020","Thu May 07 17:57:29 PDT 2020","Thu May 07 18:15:29 PDT 2020","Thu May 07 17:59:39 PDT 2020","","","31","100% (8/8)","100% (8/8)","100% (8/8)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-9.jpg","40","0","88","45","54","3","11","9"
"39O0SQZVJNO49HD41TZB3DA1DVXR7M","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 18:50:43 PDT 2020","","","3C44YUNSI2610XWS5G4ANUG4UD8PD4","A1IXVXZ5AYYNMJ","Approved","Thu May 07 17:29:53 PDT 2020","Thu May 07 17:31:27 PDT 2020","Thu May 07 17:49:27 PDT 2020","Thu May 07 17:36:58 PDT 2020","","","94","100% (19/19)","100% (19/19)","100% (19/19)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-9.jpg","47","0","82","50","54","3","11","9"
"3CMV9YRYP3IMQEJTXIRCKR6BYY8LJX","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 17:50:42 PDT 2020","","","34YB12FSQZ5YRE96FQDQCBP620XMGZ","A2MKXI4KCRRI7Y","Approved","Thu May 07 15:39:17 PDT 2020","Thu May 07 15:40:25 PDT 2020","Thu May 07 15:58:25 PDT 2020","Thu May 07 15:42:02 PDT 2020","","","68","100% (19/19)","100% (19/19)","100% (19/19)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-10.jpg","59","26","76","16","54","3","11","9"
"3CMV9YRYP3IMQEJTXIRCKR6BYY8LJX","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 17:50:42 PDT 2020","","","3M0BCWMB8WDY59V936RZKY00KPUWBU","A1IXVXZ5AYYNMJ","Approved","Thu May 07 17:02:26 PDT 2020","Thu May 07 17:06:17 PDT 2020","Thu May 07 17:24:17 PDT 2020","Thu May 07 17:18:27 PDT 2020","","","231","100% (19/19)","100% (19/19)","100% (19/19)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-10.jpg","65","37","75","30","54","3","11","9"
"3CMV9YRYP3IMQEJTXIRCKR6BYY8LJX","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 17:50:42 PDT 2020","","","3YDGXNSEO0B3U9EIQO16Y4R8SQ684H","A1MXUKWHT9KEBJ","Approved","Thu May 07 16:21:22 PDT 2020","Thu May 07 16:22:06 PDT 2020","Thu May 07 16:40:06 PDT 2020","Thu May 07 16:37:28 PDT 2020","","","44","100% (12/12)","100% (12/12)","100% (12/12)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-10.jpg","78","42","85","30","54","3","11","9"
"3BA7SXOG1J789VINBYRHHD6WOF3R89","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 18:50:43 PDT 2020","","","36TFCYNS45RNLM3LD3XH8SH5O4EHXX","A1IXVXZ5AYYNMJ","Approved","Thu May 07 17:53:27 PDT 2020","Thu May 07 17:55:54 PDT 2020","Thu May 07 18:13:54 PDT 2020","Thu May 07 17:59:39 PDT 2020","","","147","100% (19/19)","100% (19/19)","100% (19/19)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-11.jpg","82","38","74","12","54","3","11","9"
"3BA7SXOG1J789VINBYRHHD6WOF3R89","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 18:50:43 PDT 2020","","","3JWH6J9I9TU8IFMVB50COFN9RDGBN8","A2MKXI4KCRRI7Y","Approved","Thu May 07 15:43:57 PDT 2020","Thu May 07 15:44:42 PDT 2020","Thu May 07 16:02:42 PDT 2020","Thu May 07 15:47:07 PDT 2020","","","45","100% (19/19)","100% (19/19)","100% (19/19)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-11.jpg","82","36","70","15","54","3","11","9"
"3BA7SXOG1J789VINBYRHHD6WOF3R89","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 18:50:43 PDT 2020","","","3QECW5O0KII4OCA67RVBUST96Z05TM","A2HM35CWB7IIFM","Approved","Thu May 07 17:58:57 PDT 2020","Thu May 07 17:59:29 PDT 2020","Thu May 07 18:17:29 PDT 2020","Thu May 07 17:59:54 PDT 2020","","","32","100% (8/8)","100% (8/8)","100% (8/8)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-11.jpg","88","30","87","12","54","3","11","9"
"3E9ZFLPWOY9LVXGCTJ90JKMYSSTIX4","30QZ0EM7T3JBUNT6DFU1SY8FSTQKRL","Predict the angle in the image","Make a reasonable prediction of the angle in the image from left to right","image, summarization","$0.20","Thu May 07 15:08:36 PDT 2020","3","BatchId:4027832;OriginalHitTemplateId:928390876;","300","1080","Thu May 07 18:50:43 PDT 2020","","","30MVJZJNHNUTBWGDYNUO42B2UT7J91","A2MKXI4KCRRI7Y","Approved","Thu May 07 15:37:19 PDT 2020","Thu May 07 15:37:52 PDT 2020","Thu May 07 15:55:52 PDT 2020","Thu May 07 15:38:48 PDT 2020","","","33","100% (19/19)","100% (19/19)","100% (19/19)","https://testbucket.s3.amazonaws.com/images/sample/sample/pos-12.jpg","2","5","4","39","54","3","11","9"
